director_din,director_name,din_status,total_directorships,risky_directorships,director_stress_score,director_stress_pct,risk_flag_details,computed_timestamp
4071,Anita Desai,active,1,1,10.0,100.0,"[{""L20567OR2010PLC000407"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.367756
4072,Vivek Mehta,active,1,1,10.0,100.0,"[{""L20567OR2010PLC000407"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.367785
4073,Priya Menon,active,1,1,10.0,100.0,"[{""L20567OR2010PLC000407"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.367815
4081,Vivek Mehta,active,1,1,10.0,100.0,"[{""L96144AS2010PLC000408"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.367845
4082,Priya Menon,active,1,1,10.0,100.0,"[{""L96144AS2010PLC000408"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.367875
4083,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L96144AS2010PLC000408"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.367908
4091,Priya Menon,active,1,1,10.0,100.0,"[{""L73967AN2010PLC000409"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.367941
4092,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L73967AN2010PLC000409"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.367972
4093,Neha Patel,active,1,1,10.0,100.0,"[{""L73967AN2010PLC000409"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368003
4101,Neha Patel,active,1,1,10.0,100.0,"[{""L16044ML2010PLC000410"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368034
4102,Rahul Iyer,active,1,1,10.0,100.0,"[{""L16044ML2010PLC000410"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368064
4103,Kavita Gupta,active,1,1,10.0,100.0,"[{""L16044ML2010PLC000410"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368096
4111,Rahul Iyer,active,1,1,10.0,100.0,"[{""L12315NL2010PLC000411"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368131
4112,Kavita Gupta,active,1,1,10.0,100.0,"[{""L12315NL2010PLC000411"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368162
4113,Amit Nair,active,1,1,10.0,100.0,"[{""L12315NL2010PLC000411"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368192
4121,Kavita Gupta,active,1,1,10.0,100.0,"[{""L83145MP2010PLC000412"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368221
4122,Amit Nair,active,1,1,10.0,100.0,"[{""L83145MP2010PLC000412"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368250
4123,Sunita Rao,active,1,1,10.0,100.0,"[{""L83145MP2010PLC000412"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368280
4131,Amit Nair,active,1,1,10.0,100.0,"[{""L25516LD2010PLC000413"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368310
4132,Sunita Rao,active,1,1,10.0,100.0,"[{""L25516LD2010PLC000413"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368340
4133,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L25516LD2010PLC000413"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368367
4141,Sunita Rao,active,1,1,10.0,100.0,"[{""L30706GA2010PLC000414"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368397
4142,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L30706GA2010PLC000414"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368425
4143,Anita Desai,active,1,1,10.0,100.0,"[{""L30706GA2010PLC000414"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368454
4151,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L68910KA2010PLC000415"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368483
4152,Anita Desai,active,1,1,10.0,100.0,"[{""L68910KA2010PLC000415"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368516
4153,Vivek Mehta,active,1,1,10.0,100.0,"[{""L68910KA2010PLC000415"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368545
4161,Anita Desai,active,1,1,10.0,100.0,"[{""L92981AP2010PLC000416"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368603
4162,Vivek Mehta,active,1,1,10.0,100.0,"[{""L92981AP2010PLC000416"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368631
4163,Priya Menon,active,1,1,10.0,100.0,"[{""L92981AP2010PLC000416"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368659
4171,Vivek Mehta,active,1,1,10.0,100.0,"[{""L36580SK2010PLC000417"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368689
4172,Priya Menon,active,1,1,10.0,100.0,"[{""L36580SK2010PLC000417"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368717
4173,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L36580SK2010PLC000417"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368760
4181,Priya Menon,active,1,1,10.0,100.0,"[{""L42912PY2010PLC000418"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368797
4182,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L42912PY2010PLC000418"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368829
4183,Neha Patel,active,1,1,10.0,100.0,"[{""L42912PY2010PLC000418"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368861
4191,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L12479TN2010PLC000419"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368891
4192,Neha Patel,active,1,1,10.0,100.0,"[{""L12479TN2010PLC000419"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368920
4193,Rahul Iyer,active,1,1,10.0,100.0,"[{""L12479TN2010PLC000419"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368949
4201,Rahul Iyer,active,1,1,10.0,100.0,"[{""L59232PY2010PLC000420"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.368980
4202,Kavita Gupta,active,1,1,10.0,100.0,"[{""L59232PY2010PLC000420"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369008
4203,Amit Nair,active,1,1,10.0,100.0,"[{""L59232PY2010PLC000420"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369035
4211,Kavita Gupta,active,1,1,10.0,100.0,"[{""L85808AN2010PLC000421"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369065
4212,Amit Nair,active,1,1,10.0,100.0,"[{""L85808AN2010PLC000421"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369094
4213,Sunita Rao,active,1,1,10.0,100.0,"[{""L85808AN2010PLC000421"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369125
4221,Amit Nair,active,1,1,10.0,100.0,"[{""L98476AN2010PLC000422"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369155
4222,Sunita Rao,active,1,1,10.0,100.0,"[{""L98476AN2010PLC000422"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369183
4223,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L98476AN2010PLC000422"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369211
4231,Sunita Rao,active,1,1,10.0,100.0,"[{""L41133KA2010PLC000423"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369241
4232,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L41133KA2010PLC000423"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369269
4233,Anita Desai,active,1,1,10.0,100.0,"[{""L41133KA2010PLC000423"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369297
4241,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L16453PY2010PLC000424"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369327
4242,Anita Desai,active,1,1,10.0,100.0,"[{""L16453PY2010PLC000424"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369354
4243,Vivek Mehta,active,1,1,10.0,100.0,"[{""L16453PY2010PLC000424"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369386
4251,Anita Desai,active,1,1,10.0,100.0,"[{""L56718TS2010PLC000425"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369415
4252,Vivek Mehta,active,1,1,10.0,100.0,"[{""L56718TS2010PLC000425"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369463
4253,Priya Menon,active,1,1,10.0,100.0,"[{""L56718TS2010PLC000425"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369492
4261,Vivek Mehta,active,1,1,10.0,100.0,"[{""L18797BR2010PLC000426"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369522
4262,Priya Menon,active,1,1,10.0,100.0,"[{""L18797BR2010PLC000426"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369552
4263,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L18797BR2010PLC000426"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369595
4271,Priya Menon,active,1,1,10.0,100.0,"[{""L39100MN2010PLC000427"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369626
4272,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L39100MN2010PLC000427"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369655
4273,Neha Patel,active,1,1,10.0,100.0,"[{""L39100MN2010PLC000427"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369689
4281,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L16284TR2010PLC000428"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369720
4282,Neha Patel,active,1,1,10.0,100.0,"[{""L16284TR2010PLC000428"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369761
4283,Rahul Iyer,active,1,1,10.0,100.0,"[{""L16284TR2010PLC000428"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369792
4291,Neha Patel,active,1,1,10.0,100.0,"[{""L99002MN2010PLC000429"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369823
4292,Rahul Iyer,active,1,1,10.0,100.0,"[{""L99002MN2010PLC000429"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369851
4293,Kavita Gupta,active,1,1,10.0,100.0,"[{""L99002MN2010PLC000429"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369879
4301,Kavita Gupta,active,1,1,10.0,100.0,"[{""L30667MZ2010PLC000430"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369909
4302,Amit Nair,active,1,1,10.0,100.0,"[{""L30667MZ2010PLC000430"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369944
4303,Sunita Rao,active,1,1,10.0,100.0,"[{""L30667MZ2010PLC000430"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.369974
4311,Amit Nair,active,1,1,10.0,100.0,"[{""L55080ML2010PLC000431"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370007
4312,Sunita Rao,active,1,1,10.0,100.0,"[{""L55080ML2010PLC000431"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370051
4313,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L55080ML2010PLC000431"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370082
4321,Sunita Rao,active,1,1,10.0,100.0,"[{""L79662AS2010PLC000432"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370114
4322,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L79662AS2010PLC000432"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370144
4323,Anita Desai,active,1,1,10.0,100.0,"[{""L79662AS2010PLC000432"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370172
4331,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L83733AP2010PLC000433"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370203
4332,Anita Desai,active,1,1,10.0,100.0,"[{""L83733AP2010PLC000433"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370232
4333,Vivek Mehta,active,1,1,10.0,100.0,"[{""L83733AP2010PLC000433"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370260
4341,Anita Desai,active,1,1,10.0,100.0,"[{""L34916MN2010PLC000434"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370290
4342,Vivek Mehta,active,1,1,10.0,100.0,"[{""L34916MN2010PLC000434"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370318
4343,Priya Menon,active,1,1,10.0,100.0,"[{""L34916MN2010PLC000434"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370352
4351,Vivek Mehta,active,1,1,10.0,100.0,"[{""L63052JH2010PLC000435"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370381
4352,Priya Menon,active,1,1,10.0,100.0,"[{""L63052JH2010PLC000435"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370410
4353,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L63052JH2010PLC000435"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370438
4361,Priya Menon,active,1,1,10.0,100.0,"[{""L15144MP2010PLC000436"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370467
4362,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L15144MP2010PLC000436"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370501
4363,Neha Patel,active,1,1,10.0,100.0,"[{""L15144MP2010PLC000436"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370531
4371,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L51780MH2010PLC000437"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370574
4372,Neha Patel,active,1,1,10.0,100.0,"[{""L51780MH2010PLC000437"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370605
4373,Rahul Iyer,active,1,1,10.0,100.0,"[{""L51780MH2010PLC000437"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370633
4381,Neha Patel,active,1,1,10.0,100.0,"[{""L47501SK2010PLC000438"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370663
4382,Rahul Iyer,active,1,1,10.0,100.0,"[{""L47501SK2010PLC000438"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370691
4383,Kavita Gupta,active,1,1,10.0,100.0,"[{""L47501SK2010PLC000438"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370719
4391,Rahul Iyer,active,1,1,10.0,100.0,"[{""L81262LD2010PLC000439"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.370760
